popularity,track,album_name,artist,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
18,Open Their Gates,Dead Shores Rising,Deserted Fear,211453,FALSE,0.358,0.968,4,-5.932,0,0.0525,3.78e-6,0.431,0.359,0.272,116.406,211453,4
13,Corrosion Of Souls,Dead Shores Rising,Deserted Fear,226880,FALSE,0.184,0.948,11,-6.002,0,0.0689,2.42e-6,0.85,0.223,0.139,150.01,226880,3
10,Interlude,Dead Shores Rising,Deserted Fear,75346,FALSE,0.32,0.641,9,-16.405,0,0.0274,0.058,0.964,0.117,0.133,137.349,75347,3
12,Towards Humanity,Dead Shores Rising,Deserted Fear,187333,FALSE,0.422,0.969,10,-6.084,0,0.0493,6.16e-6,0.633,0.122,0.305,122.002,187333,4
25,The Carnage,Dead Shores Rising,Deserted Fear,232800,FALSE,0.414,0.944,11,-5.716,0,0.0557,6.87e-6,0.694,0.155,0.26,160.056,232800,4
13,Face Our Destiny,Dead Shores Rising,Deserted Fear,268266,FALSE,0.429,0.962,6,-5.645,0,0.0451,2.81e-6,0.833,0.351,0.125,140.016,268267,4
11,Till the Last Drop,Dead Shores Rising,Deserted Fear,229306,FALSE,0.377,0.962,7,-5.806,1,0.0564,6.5e-6,0.878,0.274,0.301,159.954,229307,4
11,Carry On,Dead Shores Rising,Deserted Fear,301626,FALSE,0.45,0.982,4,-6.322,0,0.0575,8.76e-6,0.801,0.104,0.182,121.993,301627,4
22,The Carnage,The Carnage,Deserted Fear,232800,FALSE,0.414,0.944,11,-5.716,0,0.0557,6.87e-6,0.694,0.155,0.26,160.056,232800,4
37,Frontschwein,Frontschwein,Marduk,191986,FALSE,0.344,0.996,4,-4.02,0,0.0913,1.8e-6,0.917,0.302,0.0359,97.528,191987,4
43,The Blond Beast,Frontschwein,Marduk,266306,FALSE,0.425,0.997,9,-4.66,0,0.135,1.77e-6,0.276,0.0804,0.0347,125.068,266307,4
28,Afrika,Frontschwein,Marduk,240186,FALSE,0.344,0.995,4,-4.184,1,0.0997,1.3e-6,0.588,0.035,0.0308,104.916,240187,4
34,Wartheland,Frontschwein,Marduk,256640,FALSE,0.252,0.98,2,-4.445,1,0.0966,3.84e-6,0.839,0.2,0.0385,180.047,256640,4
24,Rope of Regret,Frontschwein,Marduk,231560,FALSE,0.347,0.988,9,-4.629,1,0.0975,1.41e-6,0.912,0.3,0.0329,114.798,231560,4
26,Between the Wolf-Packs,Frontschwein,Marduk,268280,FALSE,0.435,0.989,0,-4.24,1,0.13,1.15e-6,0.56,0.464,0.0383,111.025,268280,4
23,Nebelwerfer,Frontschwein,Marduk,376800,FALSE,0.432,0.986,2,-2.607,1,0.133,1.19e-5,0.537,0.109,0.0363,99.942,376800,4
21,Falaise: Cauldron of Blood,Frontschwein,Marduk,297880,FALSE,0.341,0.985,9,-3.71,1,0.0841,1.17e-6,0.731,0.085,0.0362,119.89,297880,4
22,Doomsday Elite,Frontschwein,Marduk,491173,FALSE,0.168,0.987,2,-4.888,1,0.111,6.26e-6,0.772,0.391,0.0377,112.391,491173,3
21,503,Frontschwein,Marduk,311826,FALSE,0.48,0.842,8,-3.748,0,0.0658,1.04e-5,0.00478,0.107,0.216,119.982,311827,4
23,Thousand-Fold Death,Frontschwein,Marduk,225146,FALSE,0.277,0.997,2,-3.868,1,0.0827,2.23e-6,0.974,0.125,0.0343,102.867,225147,3
32,Deluminate,Trumpeting Ecstasy,Full Of Hell,72960,FALSE,0.188,0.865,1,-5.292,1,0.146,2.53e-4,0.653,0.419,0.0424,114.874,72960,4
26,Branches of Yew,Trumpeting Ecstasy,Full Of Hell,50415,FALSE,0.215,0.919,10,-4.428,0,0.12,2.82e-5,0.865,0.251,0.0383,121.173,50415,3
26,Bound Sphinx,Trumpeting Ecstasy,Full Of Hell,84603,FALSE,0.184,0.992,4,-3.868,0,0.109,1.2e-4,0.831,0.374,0.0394,131.617,84603,4
26,The Cosmic Vein,Trumpeting Ecstasy,Full Of Hell,132131,FALSE,0.148,0.883,1,-3.976,1,0.121,1.87e-6,0.909,0.412,0.057,66.285,132132,4
24,Digital Prison,Trumpeting Ecstasy,Full Of Hell,41294,FALSE,0.259,0.57,4,-4.413,0,0.0822,8.84e-6,0.971,0.347,0.0315,97.003,41295,3
33,Crawling Back to God,Trumpeting Ecstasy,Full Of Hell,127337,FALSE,0.233,0.887,0,-4.609,1,0.15,3.06e-5,0.565,0.868,0.131,97.136,127337,4
24,Fractured Quartz,Trumpeting Ecstasy,Full Of Hell,40817,FALSE,0.21,0.991,6,-3.459,1,0.103,3.43e-6,0.979,0.321,0.193,97.356,40818,4
25,Gnawed Flesh,Trumpeting Ecstasy,Full Of Hell,171737,FALSE,0.244,0.789,5,-5.09,0,0.109,1.86e-4,0.839,0.581,0.24,87.281,171738,4
23,Ashen Mesh,Trumpeting Ecstasy,Full Of Hell,104830,FALSE,0.159,0.972,4,-5.816,1,0.108,1.29e-4,0.764,0.421,0.0374,107.25,104831,4
30,Trumpeting Ecstasy,Trumpeting Ecstasy,Full Of Hell,195064,FALSE,0.316,0.912,1,-6.344,1,0.063,3.52e-5,0.0064,0.226,0.0384,80.004,195064,4
25,At the Cauldron's Bottom,Trumpeting Ecstasy,Full Of Hell,383423,FALSE,0.32,0.984,1,-4.77,1,0.0961,2.08e-4,0.949,0.62,0.0373,168.992,383424,4
0,Balance the Odds,The Walls Will Fall,Terror,111740,FALSE,0.417,0.953,7,-3.875,1,0.109,5.76e-4,9.09e-4,0.311,0.35,87.435,111740,4
0,Kill Em Off,The Walls Will Fall,Terror,104574,FALSE,0.344,0.963,9,-3.939,1,0.196,0.00482,1.77e-5,0.331,0.383,167.671,104575,4
0,The Walls Will Fall,The Walls Will Fall,Terror,102280,FALSE,0.45,0.986,2,-3.326,1,0.0925,3.72e-4,4.96e-5,0.324,0.306,95.404,102280,4
0,No Love Lost,The Walls Will Fall,Terror,163205,FALSE,0.215,0.981,1,-3.785,1,0.223,0.00736,2.97e-6,0.337,0.192,166.968,163205,4
0,Step To You,The Walls Will Fall,Terror,74476,FALSE,0.323,0.969,11,-3.979,0,0.149,0.00305,1.47e-4,0.181,0.323,134.217,74477,4
15,March to Redemption,"The Damned, the Shamed",Terror,142040,FALSE,0.745,0.934,6,-3.128,0,0.0499,0.0218,0,0.28,0.159,120.035,142040,4
16,Crush What's Weak,"The Damned, the Shamed",Terror,161453,FALSE,0.567,0.974,2,-4.045,1,0.0583,0.00114,0,0.107,0.196,82.017,161453,4
18,Voice of the Damned,"The Damned, the Shamed",Terror,130413,FALSE,0.417,0.977,7,-3.78,1,0.0968,6.64e-4,1.67e-5,0.341,0.39,195.028,130413,4
25,Relentless Through and Through,"The Damned, the Shamed",Terror,136746,FALSE,0.48,0.982,7,-3.904,0,0.0978,0.00139,2.28e-6,0.359,0.622,165.132,136747,4
29,Betrayer,"The Damned, the Shamed",Terror,153666,FALSE,0.628,0.943,2,-4.025,1,0.0456,0.00116,2.46e-6,0.508,0.429,140.052,153667,4
18,Rise of the Poisoned Youth,"The Damned, the Shamed",Terror,148026,FALSE,0.533,0.984,2,-4.333,1,0.065,3.07e-4,7.24e-6,0.361,0.402,142.025,148027,4
38,Never Alone,"The Damned, the Shamed",Terror,170453,FALSE,0.591,0.977,2,-3.722,1,0.0517,0.00454,0,0.264,0.444,82.513,170453,4
17,What I Despise,"The Damned, the Shamed",Terror,110573,FALSE,0.47,0.981,2,-3.557,1,0.188,0.00374,1.32e-6,0.197,0.268,185.11,110573,4
27,Let Me Sink,"The Damned, the Shamed",Terror,137346,FALSE,0.581,0.977,2,-3.929,1,0.111,0.00436,0,0.0865,0.426,91.069,137347,4
25,Feel the Pain,"The Damned, the Shamed",Terror,129199,FALSE,0.591,0.959,2,-3.488,1,0.046,0.0159,0,0.529,0.588,82.514,129200,4
16,Lost Our Minds,"The Damned, the Shamed",Terror,145000,FALSE,0.461,0.993,7,-3.929,1,0.324,8.71e-4,4.31e-6,0.35,0.11,169.907,145000,4
16,Still Believe?,"The Damned, the Shamed",Terror,129266,FALSE,0.523,0.959,2,-4.097,1,0.056,0.0205,0,0.908,0.659,86.409,129267,4
25,"Suffer, to Return Harder","The Damned, the Shamed",Terror,156426,FALSE,0.617,0.926,2,-3.583,1,0.0529,0.0151,0,0.162,0.692,84.895,156427,4
29,See God,Secrets Of The World,Trapped Under Ice,85186,FALSE,0.255,0.918,2,-5.114,1,0.053900000000000003,4.06e-5,3.9e-5,0.509,0.36,93.668,85187,4
35,Believe,Secrets Of The World,Trapped Under Ice,129386,FALSE,0.367,0.909,0,-4.464,1,0.0387,1.2e-5,7.57e-6,0.222,0.521,97.18,129387,4
24,American Dreams,Secrets Of The World,Trapped Under Ice,75360,FALSE,0.253,0.974,9,-3.228,1,0.109,1.15e-5,0.00294,0.161,0.273,124.948,75360,5
30,TUI,Secrets Of The World,Trapped Under Ice,109880,FALSE,0.293,0.914,2,-3.749,1,0.0634,1.13e-5,0.0938,0.269,0.366,98.197,109880,4
25,Gemini,Secrets Of The World,Trapped Under Ice,179160,FALSE,0.26,0.96,9,-4.761,1,0.0599,3.5e-6,0.186,0.67,0.292,108.764,179160,4
23,Too True,Secrets Of The World,Trapped Under Ice,164880,FALSE,0.268,0.968,7,-4.21,1,0.123,6.78e-6,0.628,0.32,0.215,130.746,164880,4
22,The Vortex,Secrets Of The World,Trapped Under Ice,51293,FALSE,0.229,0.607,3,-6.178,1,0.0332,9.23e-6,0.914,0.376,0.334,152.976,51293,4
22,Eye Hand,Secrets Of The World,Trapped Under Ice,94906,FALSE,0.307,0.89,2,-3.914,1,0.0387,4.24e-5,8.76e-6,0.772,0.33,106.518,94907,4
22,From Birth,Secrets Of The World,Trapped Under Ice,122986,FALSE,0.208,0.929,2,-4.252,1,0.0628,2.35e-5,0.0184,0.0981,0.524,171.142,122987,3
21,Titus,Secrets Of The World,Trapped Under Ice,124840,FALSE,0.227,0.948,8,-3.452,1,0.0722,2.83e-5,1.4e-5,0.114,0.267,139.465,124840,4
22,Against The Wall,Secrets Of The World,Trapped Under Ice,126053,FALSE,0.224,0.912,1,-3.573,1,0.0471,1.47e-5,0.00161,0.369,0.28,100.852,126053,4
22,World I Hate,Secrets Of The World,Trapped Under Ice,111680,FALSE,0.282,0.847,2,-3.872,1,0.0373,1.08e-5,0.0606,0.519,0.442,151.21,111680,4
22,Binge,Binge & Purgatory,Deez Nuts,50828,FALSE,0.512,0.751,3,-7.807,1,0.0383,3.24e-5,0.725,0.31,0.173,123.12,50828,4
35,Purgatory,Binge & Purgatory,Deez Nuts,141264,TRUE,0.521,0.948,0,-4.812,1,0.0626,0.033,0.00149,0.371,0.618,132.362,141265,4
27,Antidote,Binge & Purgatory,Deez Nuts,159016,TRUE,0.481,0.952,9,-4.098,1,0.0546,6.25e-4,0.0529,0.26,0.541,102.66,159017,4
34,Commas & Zeros,Binge & Purgatory,Deez Nuts,203172,TRUE,0.44,0.93,1,-4.556,1,0.0572,0.00179,1.46e-4,0.214,0.53,90.166,203172,4
25,Break Out,Binge & Purgatory,Deez Nuts,157665,TRUE,0.561,0.974,1,-4.707,1,0.0982,5.9e-4,0.0098,0.365,0.393,94.03,157666,4
29,Discord,Binge & Purgatory,Deez Nuts,176843,TRUE,0.548,0.944,6,-4.651,1,0.138,0.00101,2.23e-4,0.386,0.64,95.011,176843,4
22,Lessons Learned,Binge & Purgatory,Deez Nuts,147011,TRUE,0.336,0.98,8,-4.563,1,0.132,0.00102,0.0196,0.274,0.509,98.679,147012,4
19,Carried by Six,Binge & Purgatory,Deez Nuts,31997,TRUE,0.497,0.95,11,-4.8,0,0.139,0.0152,0,0.29,0.978,136.456,31997,4
21,Cakewalk,Binge & Purgatory,Deez Nuts,170881,TRUE,0.443,0.942,2,-4.565,1,0.118,0.00112,1.81e-5,0.33,0.416,167.598,170881,4
20,For What It's Worth,Binge & Purgatory,Deez Nuts,197647,FALSE,0.321,0.931,10,-5.093,0,0.126,0.00242,0.0015,0.0661,0.567,169.009,197648,3
20,Hedonistic Wasteland,Binge & Purgatory,Deez Nuts,119306,FALSE,0.45,0.944,2,-4.476,1,0.176,0.00127,0.00443,0.248,0.597,162.003,119306,3
26,Remedy,Binge & Purgatory,Deez Nuts,171521,TRUE,0.356,0.958,9,-4.169,0,0.106,9.48e-5,0.0612,0.52,0.504,105.917,171521,4
20,Do Not as I Do,Binge & Purgatory,Deez Nuts,197050,FALSE,0.326,0.892,1,-5.519,1,0.0578,6.41e-4,0.297,0.144,0.2,112.946,197050,4
13,Violent Brazilian Massage,Ctrl + Alt + Fuck,Psykup,248280,TRUE,0.377,0.969,1,-4.715,1,0.0748,3.62e-4,0.0281,0.127,0.541,130.4,248280,4
14,We Will Win This War,Ctrl + Alt + Fuck,Psykup,239280,TRUE,0.267,0.881,7,-4.466,1,0.0574,5.56e-4,0.00515,0.0663,0.133,80.048,239280,4
9,Ssanta Clauss - Write Me a Letter,Ctrl + Alt + Fuck,Psykup,311493,TRUE,0.31,0.855,0,-5.757,1,0.0537,3.38e-4,3.52e-4,0.347,0.0626,94.897,311493,4
10,Shampoo the Planet,Ctrl + Alt + Fuck,Psykup,259760,TRUE,0.465,0.888,5,-5.003,1,0.0655,8.92e-4,0.0301,0.325,0.388,129.987,259760,4
8,Fuck Me 'Til the End of Times,Ctrl + Alt + Fuck,Psykup,302666,TRUE,0.563,0.878,9,-5.515,1,0.0678,0.00327,0.11,0.544,0.102,92.451,302667,4
11,Cooler Than God,Ctrl + Alt + Fuck,Psykup,290600,TRUE,0.506,0.93,10,-5.521,1,0.0709,2.56e-4,0.118,0.559,0.349,119.978,290600,4
7,The Inteligence,Ctrl + Alt + Fuck,Psykup,272013,TRUE,0.316,0.965,8,-4.35,1,0.0796,8.93e-5,0.045,0.657,0.247,125.022,272013,4
7,Crisis of Today,Ctrl + Alt + Fuck,Psykup,366840,TRUE,0.521,0.854,0,-6.071,0,0.0487,0.00459,0.00974,0.166,0.182,132.856,366840,4
6,The Long Ride Home - Sunrise,Ctrl + Alt + Fuck,Psykup,171613,TRUE,0.378,0.868,0,-5.383,0,0.0454,0.0103,0.505,0.156,0.135,110.837,171613,3
6,The Long Ride Home - Sundown,Ctrl + Alt + Fuck,Psykup,282466,TRUE,0.456,0.933,2,-4.151,1,0.062,4.26e-4,0.00908,0.366,0.386,170.007,282467,4
20,Pour Up,Word Is Bond,Deez Nuts,124672,FALSE,0.572,0.991,7,-4.187,1,0.13,1.14e-4,4.49e-6,0.352,0.403,94.158,124672,4
19,Don't Wanna Talk about It,Word Is Bond,Deez Nuts,85862,FALSE,0.537,0.97,11,-4.585,1,0.0958,2.83e-4,2.87e-4,0.103,0.689,92.612,85862,3
17,Understand,Word Is Bond,Deez Nuts,49200,FALSE,0.626,0.955,1,-4.337,1,0.102,2.9e-5,4.14e-5,0.406,0.471,112.471,49200,4
19,Word Is Bond,Word Is Bond,Deez Nuts,225591,FALSE,0.4,0.941,1,-4.554,1,0.0554,1.41e-4,0.0038,0.293,0.372,134.948,225591,4
25,Word,Word Is Bond,Deez Nuts,74381,FALSE,0.612,0.656,8,-5.843,1,0.0342,3.21e-4,0.00394,0.101,0.522,102.545,74382,4
25,Yesterday,Word Is Bond,Deez Nuts,219058,FALSE,0.398,0.931,1,-4.669,1,0.085,8.98e-4,6.76e-5,0.124,0.61,139.816,219059,3
31,What's Good?,Word Is Bond,Deez Nuts,140656,FALSE,0.693,0.891,7,-4.583,1,0.0705,2.77e-4,3.29e-4,0.0728,0.843,127.54,140657,4
24,Behind Bars,Word Is Bond,Deez Nuts,196212,FALSE,0.571,0.936,6,-4.793,0,0.077,2e-4,9.08e-4,0.598,0.257,124.91,196212,4
23,What I Gotta Do,Word Is Bond,Deez Nuts,88194,FALSE,0.49,0.968,1,-4.327,1,0.134,1.79e-4,2.49e-6,0.228,0.535,194.938,88194,4
24,Chess Boxin',Word Is Bond,Deez Nuts,128056,FALSE,0.566,0.935,7,-5.17,1,0.0621,0.0013,2.65e-6,0.0861,0.577,152.525,128057,4
41,Face This on My Own,Word Is Bond,Deez Nuts,157532,FALSE,0.604,0.988,10,-4.355,1,0.0622,2.49e-4,0,0.31,0.312,109.926,157533,4
20,Wrong Things Right,Word Is Bond,Deez Nuts,202319,FALSE,0.27,0.928,1,-4.983,1,0.199,1.49e-4,3.67e-5,0.372,0.478,198.445,202319,4
19,Party at the Hill,Word Is Bond,Deez Nuts,201372,FALSE,0.359,0.941,1,-4.519,1,0.186,8.02e-5,4.64e-4,0.118,0.47,177.13,201372,3
19,The Message,Word Is Bond,Deez Nuts,202546,FALSE,0.487,0.974,0,-4.158,1,0.208,8.89e-5,7.71e-4,0.436,0.408,189.631,202547,4
0,"Pleasure, Pain, Disease",Slaves Beyond Death,Black Breath,306950,FALSE,0.153,0.989,10,-3.852,0,0.173,1.47e-6,0.948,0.0907,0.181,176.337,306950,4
0,Slaves Beyond Death,Slaves Beyond Death,Black Breath,329825,FALSE,0.216,0.984,4,-3.711,1,0.112,1.61e-6,0.977,0.305,0.179,109.715,329826,4
0,Reaping Flesh,Slaves Beyond Death,Black Breath,320617,FALSE,0.0632,0.937,1,-3.135,1,0.106,0,0.963,0.402,0.148,195.182,320617,3
0,Seed of Cain,Slaves Beyond Death,Black Breath,414186,FALSE,0.202,0.935,11,-4.659,1,0.0795,4.67e-6,0.89,0.105,0.102,127.173,414186,4
0,Arc of Violence,Slaves Beyond Death,Black Breath,366610,FALSE,0.168,0.952,3,-3.966,1,0.0769,1.51e-6,0.945,0.323,0.219,144.304,366611,4
0,A Place of Insane Cruelty,Slaves Beyond Death,Black Breath,371163,FALSE,0.372,0.698,1,-3.947,0,0.044,7.2e-6,0.926,0.523,0.355,74.253,371164,4
0,Burning Hate,Slaves Beyond Death,Black Breath,379581,FALSE,0.0927,0.985,3,-4.257,1,0.132,1.01e-6,0.918,0.164,0.173,180.365,379582,3
0,Chains of the Afterlife,Slaves Beyond Death,Black Breath,467323,FALSE,0.187,0.443,3,-4.168,0,0.0427,3.13e-5,0.944,0.232,0.0836,126.637,467323,4
19,Conspiranoia,From Blue to Black,Crisix,238413,FALSE,0.455,0.978,2,-4.342,1,0.157,2.16e-4,0.111,0.0734,0.305,109.135,238413,4
15,Journey Through the Fire,From Blue to Black,Crisix,189093,FALSE,0.537,0.981,0,-3.943,1,0.158,4.82e-4,0.0235,0.053,0.463,103.063,189093,4
24,G.M.M. - The Gret Metal Motherfucker,From Blue to Black,Crisix,227493,TRUE,0.334,0.969,7,-4.276,1,0.151,7.13e-4,0.00105,0.359,0.453,108.091,227493,4
18,T-Terror Era,From Blue to Black,Crisix,247386,FALSE,0.55,0.988,7,-4.108,1,0.126,1.66e-4,0.00193,0.311,0.0844,121.991,247387,4
17,Psycho Crisix World,From Blue to Black,Crisix,210466,FALSE,0.588,0.93,0,-4.114,1,0.117,5.38e-4,0.00223,0.067,0.618,110.081,210467,4
17,From Blue to Black,From Blue to Black,Crisix,316520,FALSE,0.538,0.944,2,-4.253,1,0.106,7.34e-4,0.013,0.322,0.454,152.079,316520,4
15,Strange,From Blue to Black,Crisix,217053,FALSE,0.561,0.977,1,-3.514,1,0.151,0.00251,0.0047,0.348,0.37,105.045,217053,4
17,Five as One,From Blue to Black,Crisix,239786,FALSE,0.328,0.976,11,-3.783,0,0.138,0.00164,3.93e-4,0.288,0.395,116.193,239787,4
15,Fallen,From Blue to Black,Crisix,449786,FALSE,0.324,0.964,7,-4.653,0,0.126,8.85e-4,0.0374,0.318,0.124,108.037,449787,4
30,Brave,Obituary,Obituary,134960,FALSE,0.331,0.962,3,-6.72,1,0.0698,5.43e-6,0.0136,0.113,0.286,104.731,134960,4
37,Sentence Day,Obituary,Obituary,169291,FALSE,0.211,0.961,3,-5.28,1,0.0787,6.44e-6,0.0223,0.0282,0.156,175.399,169292,4
29,A Lesson in Vengeance,Obituary,Obituary,187556,FALSE,0.402,0.836,7,-7.352,1,0.0535,7.28e-6,0.027,0.335,0.488,67.554,187556,4
28,End It Now,Obituary,Obituary,242048,FALSE,0.364,0.944,9,-7.432,1,0.0497,3.53e-5,0.03,0.22,0.607,164.955,242048,4
24,Kneel Before Me,Obituary,Obituary,184650,FALSE,0.127,0.918,7,-7.389,0,0.0844,7.37e-6,0.399,0.111,0.165,169.843,184651,4
25,It Lives,Obituary,Obituary,204096,FALSE,0.392,0.932,10,-7.487,1,0.0538,5.08e-5,0.0249,0.207,0.304,75.026,204096,4
22,Betrayed,Obituary,Obituary,181034,FALSE,0.416,0.946,10,-7.094,1,0.0782,1.6e-5,0.00404,0.108,0.394,124.8,181035,4
24,Turned to Stone,Obituary,Obituary,253258,FALSE,0.404,0.927,7,-7.61,1,0.0468,3.07e-5,0.2,0.28,0.432,77.46,253259,4
23,Straight to Hell,Obituary,Obituary,237111,FALSE,0.363,0.719,7,-7.81,1,0.0424,1.43e-4,0.0372,0.31,0.359,89.545,237112,4
36,Ten Thousand Ways to Die,Obituary,Obituary,196343,FALSE,0.411,0.826,10,-7.374,1,0.038,7.75e-6,0.005,0.134,0.603,89.998,196344,4
21,No Hope - Bonus Track,Obituary,Obituary,201392,FALSE,0.371,0.933,6,-6.766,0,0.0557,4.24e-5,0.0529,0.174,0.21,140.06,201393,4
0,Serum 141,Mass Funeral Evocation,LIK,230600,FALSE,0.19,0.967,7,-4.891,1,0.111,4.17e-6,0.247,0.375,0.289,87.243,230600,4
0,Le morte homme,Mass Funeral Evocation,LIK,252100,FALSE,0.255,0.972,7,-5.427,1,0.136,4.69e-6,0.25,0.304,0.353,124.424,252100,4
0,Ghoul,Mass Funeral Evocation,LIK,139000,FALSE,0.21,0.993,7,-5.059,1,0.149,2.41e-6,0.807,0.47,0.154,119.747,139000,4
0,Death Orgasmic,Mass Funeral Evocation,LIK,178000,FALSE,0.173,0.982,4,-4.728,0,0.109,2.97e-6,0.816,0.352,0.501,181.108,178000,4
0,Sickening,Mass Funeral Evocation,LIK,276000,FALSE,0.155,0.976,7,-5.118,1,0.115,2.44e-6,0.169,0.365,0.159,87.75,276000,4
0,Endless Oceans of Blood,Mass Funeral Evocation,LIK,264000,FALSE,0.221,0.98,11,-6.131,0,0.114,2.12e-6,0.611,0.279,0.166,120.229,264000,4
0,Behold the Beheaded,Mass Funeral Evocation,LIK,176000,FALSE,0.225,0.976,6,-5.19,1,0.104,2.32e-6,0.17,0.367,0.23,118.007,176000,4
0,Necromancer,Mass Funeral Evocation,LIK,149000,FALSE,0.114,0.944,2,-4.801,1,0.0865,1.15e-6,0.381,0.317,0.297,172.977,149000,4
0,Skin Necrosis,Mass Funeral Evocation,LIK,263300,FALSE,0.204,0.952,3,-5.352,0,0.0681,4.51e-6,0.349,0.276,0.276,144.811,263300,4
0,Trail of Entrails,Mass Funeral Evocation,LIK,204611,FALSE,0.305,0.8,11,-5.999,1,0.0486,3.44e-5,0.712,0.417,0.119,117.063,204611,4
45,Plus rien ne m'étonne,Le chant des sirènes,Orelsan,218800,FALSE,0.766,0.832,1,-5.003,1,0.292,0.00221,0,0.111,0.644,148.638,218800,4
45,Finir mal,Le chant des sirènes,Orelsan,288400,FALSE,0.633,0.638,5,-6.501,0,0.348,0.157,0,0.0845,0.263,139.338,288400,4
46,Raelsan,Le chant des sirènes,Orelsan,255732,FALSE,0.666,0.79,7,-6.237,1,0.262,0.0255,0,0.306,0.298,91.799,255733,4
44,Le chant des sirènes,Le chant des sirènes,Orelsan,347465,FALSE,0.583,0.614,11,-6.83,0,0.172,0.111,0,0.0681,0.684,76.158,347466,4
44,Mauvaise idée,Le chant des sirènes,Orelsan,200532,FALSE,0.458,0.716,4,-5.092,0,0.557,0.0543,0,0.128,0.36,79.175,200533,4
41,Double vie,Le chant des sirènes,Orelsan,238665,FALSE,0.718,0.587,6,-5.61,0,0.407,0.0367,0,0.24,0.577,87.073,238666,4
49,Si seul,Le chant des sirènes,Orelsan,247465,FALSE,0.446,0.815,6,-6.24,0,0.178,0.0309,0,0.195,0.334,91.97,247466,4
38,Des trous dans la tête,Le chant des sirènes,Orelsan,241200,FALSE,0.588,0.717,6,-6.583,0,0.64,0.421,0,0.106,0.509,138.124,241200,4
45,La petite marchande de porte-clefs,Le chant des sirènes,Orelsan,256399,FALSE,0.594,0.491,2,-9.025,1,0.217,0.748,0,0.263,0.767,146.257,256400,4
60,La terre est ronde,Le chant des sirènes,Orelsan,219865,FALSE,0.634,0.675,7,-7.351,0,0.0926,0.099,3.14e-4,0.362,0.633,82.183,219866,4
39,1990,Le chant des sirènes,Orelsan,98400,FALSE,0.803,0.703,10,-4.462,0,0.395,0.0219,0,0.262,0.773,100.505,98400,4
42,2010,Le chant des sirènes,Orelsan,164932,FALSE,0.649,0.863,1,-3.76,1,0.39,0.0197,0,0.273,0.563,128.473,164933,5
42,La morale,Le chant des sirènes,Orelsan,243600,FALSE,0.765,0.679,5,-5.031,0,0.13,0.0258,0,0.261,0.723,100.143,243600,4
49,Ils sont cools,Le chant des sirènes,Orelsan,217065,FALSE,0.772,0.892,11,-4.241,0,0.313,0.154,0,0.196,0.625,100.047,217066,4
50,Suicide social,Le chant des sirènes,Orelsan,341865,FALSE,0.544,0.894,4,-3.081,0,0.441,0.0467,0,0.227,0.362,171.828,341866,4
44,Elle viendra quand même,Le chant des sirènes,Orelsan,202932,FALSE,0.605,0.668,5,-6.394,0,0.375,0.0643,0,0.314,0.354,86.757,202933,4
0,No Absolution,No Absolution,Thy Art Is Murder,201782,FALSE,0.468,0.998,9,-0.994,0,0.15,0.00256,0,0.233,0.0609,140.003,201783,4
38,Étoiles Invisibles,Perdu D'Avance,Orelsan,274665,FALSE,0.594,0.754,9,-5.338,0,0.266,0.339,0,0.0943,0.522,86.952,274666,4
45,Changement,Perdu D'Avance,Orelsan,197865,FALSE,0.794,0.738,6,-3.049,1,0.255,0.0206,0,0.0914,0.659,91.065,197866,4
43,Soirée Ratée,Perdu D'Avance,Orelsan,185332,FALSE,0.631,0.758,0,-5.701,1,0.233,0.0284,0,0.379,0.69,100.688,185333,4
44,Différent,Perdu D'Avance,Orelsan,224132,FALSE,0.527,0.809,10,-3.762,0,0.387,0.0366,0,0.0846,0.735,191.318,224133,4
41,No Life,Perdu D'Avance,Orelsan,250532,FALSE,0.579,0.839,10,-5.77,0,0.334,0.0812,0,0.181,0.333,108.906,250533,5
49,Pour Le Pire,Perdu D'Avance,Orelsan,214400,FALSE,0.773,0.629,11,-4.304,1,0.237,0.0541,0,0.408,0.749,90.048,214400,4
43,Perdu D'avance,Perdu D'Avance,Orelsan,214000,FALSE,0.533,0.645,10,-5.277,0,0.47,0.0269,0,0.206,0.833,200.723,214000,4
40,Gros Poissons Dans Une Petite Mare,Perdu D'Avance,Orelsan,273732,FALSE,0.797,0.645,7,-4.641,1,0.319,0.0609,0,0.365,0.683,92.011,273733,4
40,Logo Dans Le Ciel,Perdu D'Avance,Orelsan,217732,FALSE,0.682,0.707,1,-5.981,1,0.244,0.00627,0,0.0915,0.636,97.583,217733,4
40,50 Pourcents,Perdu D'Avance,Orelsan,280532,FALSE,0.617,0.652,6,-6.465,0,0.444,0.0947,0,0.0908,0.616,89.754,280533,4
48,Jimmy Punchline,Perdu D'Avance,Orelsan,246265,FALSE,0.581,0.749,4,-7.407,0,0.413,0.0265,0,0.354,0.549,100.997,246266,4
37,Entre Bien Et Mal,Perdu D'Avance,Orelsan,281465,FALSE,0.57,0.832,10,-5.762,0,0.283,0.0188,0,0.164,0.405,81.974,281466,4
40,Courez Courez,Perdu D'Avance,Orelsan,243600,FALSE,0.531,0.72,6,-5.264,0,0.413,0.014,0,0.0561,0.852,86.772,243600,4
